"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2023-08-23T15:34:37.000Z","image","Many top clubs want Croatian talented 2006 midfielder Leon Lalić from RB Salzburg. ⭐️🇭🇷

🔵 EXCL: told Manchester City via City Group are now the favourite option on player side. Decision imminent.","","https://pbs.twimg.com/media/F4OedP8WkAAoSVE?format=jpg&name=small","20K","1.2K","465"
"2023-08-23T13:32:48.000Z","image","Barcelona decision has not changed: Abde won’t leave despite approaches and interest from multiple clubs 🔵🔴

More than four clubs asked for potential conditions of the deal — rejected, Xavi wants him to stay.","","https://pbs.twimg.com/media/F4OC_qiXEAQ4B85?format=jpg&name=small","47K","2.8K","624"
"2023-08-23T13:16:11.000Z","image","Understand Al Khaleej are in advanced talks to sign Khaled Narey from PAOK — negotiations are underway 🇸🇦🇩🇪

Al Khaleej hope to finalise the deal later this week.","","https://pbs.twimg.com/media/F4N_MazWMAAOw0q?format=jpg&name=small","11K","747","339"
"2023-08-23T12:49:59.000Z","image","Duván Zapata’s move to AS Roma, not approved by Atalanta coach Gasperini — there’s still no green light and talks are currently in stand-by ⚠️🇨🇴

Decision due to El Bilal Touré long injury.

Zapata agreed personal terms with AS Roma and wants the move, up to the two clubs.","","https://pbs.twimg.com/media/F4N5MtYXkAIfbYy?format=jpg&name=small","13K","939","312"
"2023-08-23T12:33:48.000Z","image","Benjamin Pavard missed today's training with illness, Bayern officially reports. 🔴

Pavard’s just waiting for Bayern green light to travel to Milano and join Inter on €32m package deal.","","https://pbs.twimg.com/media/F4N1fmiWcAATEqp?format=jpg&name=small","23K","1.4K","457"
"2023-08-23T11:59:45.000Z","text","João Cancelo, waiting for the green light from the clubs to travel to Barcelona on Thursday. 🔵🔴⏳ #FCB

…matter of time.João Cancelo to Barcelona, considered again ‘just matter of time’ by all parties involved. 🔵🔴🧘🏼‍♂️ #FCB

Loan with buy option clause, on the verge of being completed.","","","28K","2.8K","872"
"2023-08-23T11:18:34.000Z","image","Understand Djordje Petrović medical in London as new Chelsea player has been pushed to end of this week due to VISA application 🔵🇷🇸 #CFC

Medical was booked today but it will take place between Thursday and Friday.

No issues on €16m deal revealed and agreed on Monday.","","https://pbs.twimg.com/media/F4NkRloXIAEXzBf?format=jpg&name=small","22K","1.8K","437"
"2023-08-23T10:47:42.000Z","image","Olympique Marseille have accepted final bid from Frosinone for Pol Lirola — he’s leaving the club on loan until June, done deal 🔵🇪🇸 #OM

Serie A side Frosinone waiting for Pol in Italy for medical tests,  called.","","https://pbs.twimg.com/media/F4NcB01XIAA2eld?format=jpg&name=small","13K","924","429"
"2023-08-23T10:39:24.000Z","image","Sheffield United are set to sign Cameron Archer on £18/19m deal from Aston Villa — medical booked. 🔴🤝🏻 #transfers

Villa will also retain a buy back clause as it’s part of the process — like Ramsey at Burnley.","","https://pbs.twimg.com/media/F4NbTvUWEAAa9Td?format=jpg&name=small","23K","1.6K","602"
"2023-08-23T08:27:21.000Z","image","Understand Qatari side Al Arabi are set to submit an official bid to sign Marco Verratti. Negotiations to enter crucial stages soon. 🇶🇦🇮🇹

Verratti agreed terms with Al Hilal in July but no deal between clubs with PSG.

Al Arabi SC now trying to approach Verratti.","","https://pbs.twimg.com/media/F4M9FkgWYAAygrn?format=jpg&name=small","17K","1.4K","632"
"2023-08-23T08:26:09.000Z","image","Al Shabab agreed Demarai Gray deal with Everton two days ago, as revealed here. 🇸🇦🇯🇲

It’s still up to the player, waiting on his decision/personal terms ⤵️🔵 #EFCExcl: Al Shabab reach verbal agreement in principle with Everton to sign Demarai Gray. 🚨🔵🇸🇦 #EFC

Deal only agreed club to club at this stage — as Saudi sources confirm.

Al Shabab will now start talks also on personal terms — up to Demarai’s decision.","","https://pbs.twimg.com/media/F4AljJ_WUAAL4cA?format=jpg&name=small","10K","833","307"
"2023-08-23T08:18:11.000Z","text","✅🔴🇮🇱","","","1.2K","83","109"
"2023-08-23T08:00:02.000Z","image","More on Daniel Peretz deal done. Clubs agreed fee last night on €5m plus add-ons but medical tests as Bayern player will only take place at the end of the week 🔴🇮🇱

Peretz has to play Conference League playoff game for Maccabi on Thursday then he will travel to Munich.","","https://pbs.twimg.com/media/F4Ln3qAXMAAvqlr?format=jpg&name=small","11K","686","297"
"2023-08-22T22:21:44.000Z","text","feliz 100 Celta! 🔵👏🏻","","","1K","88","37"
"2023-08-22T22:06:54.000Z","image","Paris Saint-Germain are not happy with club to club talks for Bradley Barcola as OL have changed original asking price multiple times 🔴🔵🇫🇷

Barcola agreed terms with PSG in June but club to club situation now tense.

Chelsea also asked for Barcola deal conditions last week.","","https://pbs.twimg.com/media/F4KvEvhWoAAM4Nf?format=jpg&name=small","28K","1.8K","559"
"2023-08-22T21:41:08.000Z","image","Understand Al Ahli never opened talks to sign Marco Verratti despite recent reports. ⛔️🟢🇮🇹 #AlAhli

No negotiations with Paris Saint-Germain or Verratti’s camp.

The only Saudi club in talks with Marco Verratti, Al Hilal. Personal terms agreed one month ago.","","https://pbs.twimg.com/media/F4KpLZZXEAEvt0N?format=jpg&name=small","21K","1.5K","731"
"2023-08-22T21:32:33.000Z","image","Raphael Varane has never been in direct contact with Saudi clubs despite links — and he’s not interested in any move this summer 🔴🇫🇷 #MUFC

Manchester United also consider Varane key player not available on the market.","","https://pbs.twimg.com/media/F4KnNrqXEAA_dwU?format=jpg&name=small","51K","3.3K","693"
"2023-08-22T21:32:07.000Z","text","🔴😄 Live now on  for 30 mins Q&A on transfers: ","","","6.8K","367","258"
"2023-08-22T21:16:01.000Z","image","Bologna have approached Nottingham Forest for Remo Freuler — talks are taking place on clubs side 🔴🇨🇭  #NFFC

No chance for Riccardo Orsolini to join Fulham despite links, he’s signing new deal this week.","","https://pbs.twimg.com/media/F4KjbZyXgAA8RkP?format=jpg&name=small","15K","913","330"
"2023-08-22T20:33:27.000Z","video","Aaron Ramsey joins Burnley from Aston Villa — official and confirmed 🟣✨

…Burnley special announcement ⤵️💖","blob:https://twitter.com/eb995f7c-8393-4e64-bf88-53d8bd3d152d","","82K","6.6K","1.5K"
"2023-08-22T19:28:28.000Z","image","West Ham second bid for Kudus was also higher than Brighton’s bid sent at the beginning of the month and agreed with Ajax. 🇬🇭

Position changed now; it’s not enough to sell Kudus.Understand West Ham have submitted new formal bid for Mohammed Kudus in last 24h — worth €42m package ⚒️🇬🇭

Ajax have rejected the proposal out of hand. No intention to accept at those conditions.

West Ham will now decide if they want to leave the table as there’s no agreement.","","https://pbs.twimg.com/media/F4J74mPWoAAjvBX?format=jpg&name=small","15K","1.3K","583"
"2023-08-22T18:23:15.000Z","image","Understand West Ham have submitted new formal bid for Mohammed Kudus in last 24h — worth €42m package ⚒️🇬🇭

Ajax have rejected the proposal out of hand. No intention to accept at those conditions.

West Ham will now decide if they want to leave the table as there’s no agreement.","","https://pbs.twimg.com/media/F4J74mPWoAAjvBX?format=jpg&name=small","34K","2.8K","779"
"2023-08-22T18:14:39.000Z","image","Official, confirmed. 2002 born CB Marco Pellegrino joins AC Milan from Platense on €3m deal 🔴⚫️🇦🇷 #ACMilan","","https://pbs.twimg.com/media/F4J56w4XgAA0B2m?format=jpg&name=small","18K","1.1K","309"
"2023-08-22T17:14:39.000Z","image","Steven Gerrard denies links for his club Al Ettifaq to sign Mason Greenwood ⛔️

“Fake news”, Gerrard posted about the rumors on Greenwood joining Saudi side.","","https://pbs.twimg.com/media/F4JsL4xXkAATOzT?format=jpg&name=small","44K","2.5K","938"
"2023-08-22T15:34:17.000Z","image","Deivid Washington already completed medical tests at Chelsea — it’s about final documents, formal steps then the Brazilian striker will be unveiled as new #CFC player 🔵🇧🇷

Santos to receive €16m fixed fee plus €4m add-ons.","","https://pbs.twimg.com/media/F4JVNyVWgAAZIRH?format=jpg&name=small","28K","2.3K","707"
"2023-08-22T14:15:58.000Z","image","Manchester City board consider Lucas Paquetá deal off since last week — no changes, already looking at different options. 🔵⛔️🇧🇷 #MCFC

Doku deal was not linked to Paquetá as City opened talks with Rennes more than 20 days ago.","","https://pbs.twimg.com/media/F4JDSYCboAIiiK0?format=jpg&name=small","25K","1.5K","599"
"2023-08-22T13:14:54.000Z","text","Saelemaekers ❌⛔️","","","471","202","45"
"2023-08-22T13:05:39.000Z","image","It had to be this week… and it will be this week. Bernardo Silva signs new deal at Manchester City today 🔵✍🏻🇵🇹 #MCFCBernardo Silva has now verbally agreed to sign new contract at Manchester City — formally confirmed his decision to the club 🚨🔵 #MCFC

City expect Bernardo to sign contracts by the end of next week.

Understand new deal will be valid until June 2026.","","https://pbs.twimg.com/media/F3pcSO1XEAI0J_L?format=jpg&name=small","26K","2.2K","667"
"2023-08-22T12:13:20.000Z","image","Manchester City and Las Palmas are signing documents right now to seal Máximo Perrone loan deal. Official soon. 🟡🌴🇦🇷 #MCFC

No buy option included, it was not even discussed as possibility. City consider Perrone potential big part of future plans.","","https://pbs.twimg.com/media/F4InOCxWAAEplgZ?format=jpg&name=small","29K","1.9K","386"
"2023-08-22T11:15:39.000Z","image","ICYMI. Chelsea will complete Djordje Petrović deal this week, agreement in place as revealed yesterday ⤵️🔵🇷🇸EXCL: Djordje Petrović to Chelsea, here we go! Verbal agreement in place with New England Revolution on €16m deal 🚨🔵🇷🇸 #CFC

Medical tests booked on Wednesday for the Serbian goalkeeper who’s gonna compete with Robert Sanchez.","","https://pbs.twimg.com/media/F4FQD6aX0AEHCM0?format=jpg&name=small","14K","1.1K","482"
"2023-08-22T10:55:39.000Z","text","😂😂🇨🇲","","","78","3","14"
"2023-08-22T10:54:04.000Z","text","Gastón Ávila has just completed medical tests as new Ajax player 🔴⚪️🇦🇷 #Ajax

Official statement soon to unveil new €12.5m signing from Royal Antwerp.","","","15K","1K","399"
"2023-08-22T10:39:44.000Z","image","Understand Brighton submitted new proposal for Carlos Baleba — worth €25m plus add-ons. 🚨🔵🇨🇲 #BHAFC

There’s still no agreement between the two clubs, as Lille sources confirm. But been told negotiations continue.

Sambi-Lokonga, just an alternative option for Brighton.","","https://pbs.twimg.com/media/F4IQ_fAWQAAgmy3?format=jpg&name=small","17K","1.3K","774"
"2023-08-22T10:22:45.000Z","image","Ernest Nuamah has completed medical tests as new Olympique Lyon player 🇬🇭

◉ €25m fixed fee plus €5m add-ons.
◉ Loan with obligation to buy deal.
◉ Contract until June 2028.

2003 born striker for Nordsjælland will be new record signing for OL.

Here we go 🔴🔵✨ #OL","","https://pbs.twimg.com/media/F4IN6TOXMAAPhkU?format=jpg&name=small","27K","5.1K","860"
"2023-08-22T10:10:40.000Z","text","Manchester City have currently booked first part of the medical tests for Jeremy Doku on Wednesday. 🔵🩺 #MCFC

Deal sealed on €60m fee with Rennes.","","","32K","2.1K","607"
"2023-08-22T10:00:42.000Z","text","come sempre in queste situazioni, una parte dice X e l’altra dice Y. Ma visto che l’affare è ancora aperto, preferisco non dare dettagli adesso che possano creare confusione per due RT/due notizie in più e lasciar trattare come giusto che sia. Alla fine dell’affare ne parliamo 😊","","","331","22","33"
"2023-08-22T09:56:28.000Z","text","Venerdì mattina accordo raggiunto.
Sabato documenti per far viaggiare Veiga domenica per visite.
Ci sono problemi, richiesto cambio di alcune condizioni dell’operazione.
Veiga non viaggia, visite bloccate.
Napoli-Celta oggi/ora in contatto, si tratta.
Dire più di così è dura 😄🤷🏼‍♂️","","","595","53","74"
"2023-08-22T09:46:16.000Z","image","Napoli and Celta Vigo, in contact again today to discuss the issues of Gabri Veiga deal. 🔵🇪🇸 #Napoli

All parties working to have final solution as soon as possible — as player didn’t travel for medical yet after changes in conditions of the deal.

Conversations still ongoing.There are issues for Gabri Veiga deal between Napoli and Celta Vigo, despite verbal agreement on Friday and travel also booked last Sunday 🇪🇸

“We’re closing the deal”, Benitez also said — but Veiga didn’t travel to Napoli yet as club tried to change conditions initially agreed.","","https://pbs.twimg.com/media/F4E9JHuWkAAggZS?format=jpg&name=small","11K","892","414"
"2023-08-22T07:28:00.000Z","image","Rodrigo de Paul deal has collapsed. Al Ahli are prepared to focus on their main target in the midfield after €32m negotiation finally broken on Monday night ⛔️🇦🇷🇸🇦

De Paul, prepared to stay at Atléti and fight for his club after speaking to Diego Simeone.","","https://pbs.twimg.com/media/F4GPKuPWoAAnI5h?format=jpg&name=small","54K","3.9K","1.3K"
"2023-08-22T07:00:00.000Z","image","Inter have agreed all details of Benjamin Pavard deal with Bayern yesterday and now hope for green light to arrive today ⚫️🔵⏳

Inter are prepared to book medical tests in Milano on Wednesday or Thursday.","","https://pbs.twimg.com/media/F4GO02iXIAERMEE?format=jpg&name=small","23K","1.7K","569"
"2023-08-22T06:23:00.000Z","image","West Ham and Stuttgart have exchanged all the final documents for Kostantinos Mavropanos deal on €20m plus €5m add-ons fee ⚒️🇬🇷 #WHUFC

Time to sign and announce the agreement soon.","","https://pbs.twimg.com/media/F4GOZgdXIAAah0M?format=jpg&name=small","21K","1.4K","470"
"2023-08-22T06:05:00.000Z","image","Union Berlin are waiting for final green light to proceed and sign Leonardo Bonucci. Negotiations advancing, up to player side in order to get it sealed ⚪️🔴🇮🇹

This week will be crucial for Bonucci's move to Union.","","https://pbs.twimg.com/media/F4GOA1uWgAA9jVM?format=jpg&name=small","15K","1.1K","388"
"2023-08-22T01:50:15.000Z","image","Besiktas have denied any agreement to sign Sergio Ramos. “Deal won’t happen as there’s no chance due to the financial requests”, club announced ⚪️⚫️⛔️

..same for Anderson Talisca, statement confirms.

Ramos remains available as free agent, as of now.","","https://pbs.twimg.com/media/F4GX-FFXUAEZqiY?format=jpg&name=small","30K","1.9K","962"
"2023-08-22T01:23:50.000Z","text","cuando se cierra. Paciencia.","","","58","3","12"
"2023-08-22T01:22:21.000Z","text","João Cancelo to Barcelona, considered again ‘just matter of time’ by all parties involved. 🔵🔴🧘🏼‍♂️ #FCB

Loan with buy option clause, on the verge of being completed.","","","53K","4.3K","1.1K"
"2023-08-21T23:18:39.000Z","text","you should be proud of that because he’s worth 180/200 probably. So I always said that in positive sense 😀","","","382","40","39"
"2023-08-21T22:18:16.000Z","image","Understand Djordje Petrović will sign on Wednesday as new Chelsea player — it will be 7 year contract until 2030 🔵🇷🇸

Told it will include option for one more year, 2031.

 $17.5m fixed fee plus $2.2m add-ons to New England Revolution.

Exclusive story & here we go, confirmed.","","https://pbs.twimg.com/media/F4FoFkLWEAAUKJs?format=jpg&name=small","30K","3.8K","1.1K"
"2023-08-21T21:24:26.000Z","text","🇧🇷🔒","","","2.1K","135","77"
"2023-08-21T21:16:08.000Z","text","😂🤝🏻","","","64","5","9"
"2023-08-21T21:15:32.000Z","image","Understand Arsenal have no intention to sell Gabriel Magalhães despite Al Ittihad interest 🔴⚪️⛔️ #AFC

Arsenal not even intentioned to indicate a price tag for Brazilian centre back at this stage. He’s expected to stay.","","https://pbs.twimg.com/media/F4FZuyPW8AIboBN?format=jpg&name=small","53K","7K","1.7K"
"2023-08-21T21:06:13.000Z","image","More on Gabri Veiga situation. Tense exchanges between Napoli and Celta Vigo also tonight, issues remain — as deal now considered in danger ⚠️🇪🇸

Conditions have been changed on the clubs side as revealed earlier tonight.

Gabri Veiga, not travelling despite it was booked.","","https://pbs.twimg.com/media/F4FXmSIWUAA5Spq?format=jpg&name=small","14K","1.4K","516"
"2023-08-21T20:33:17.000Z","image","EXCL: Djordje Petrović to Chelsea, here we go! Verbal agreement in place with New England Revolution on €16m deal 🚨🔵🇷🇸 #CFC

Medical tests booked on Wednesday for the Serbian goalkeeper who’s gonna compete with Robert Sanchez.","","https://pbs.twimg.com/media/F4FQD6aX0AEHCM0?format=jpg&name=small","40K","6.6K","1.9K"
"2023-08-21T19:10:38.000Z","image","There are issues for Gabri Veiga deal between Napoli and Celta Vigo, despite verbal agreement on Friday and travel also booked last Sunday 🇪🇸

“We’re closing the deal”, Benitez also said — but Veiga didn’t travel to Napoli yet as club tried to change conditions initially agreed.","","https://pbs.twimg.com/media/F4E9JHuWkAAggZS?format=jpg&name=small","15K","1.5K","667"
"2023-08-21T19:09:46.000Z","text","😀🤝🏻","","","4.3K","42","93"
"2023-08-21T18:10:26.000Z","image","It’s €60m from what I know my friend, as said in the morning 😀 never close to West Ham. Only City.EXCL: Man City, advancing on Jeremy Doku deal as new verbal proposal close to €55/60m package is being discussed with Rennes 🚨🔵 #MCFC

There’s competition but City hope to reach an agreement with Rennes this week — after green light on player side since beginning of August.","","https://pbs.twimg.com/media/F4CqYdvWIAAOZtn?format=jpg&name=small","126","12","12"
"2023-08-21T17:44:52.000Z","text","👀📱","","","1.4K","43","46"
"2023-08-21T17:40:15.000Z","image","Portuguese winger Gil Dias expected to undergo medical tests this week ahead of moving to Al Khaleej 🇸🇦🇵🇹

Agreement close with Stuttgart and also player in principle — Dias has been the coach #1 target as Samu Castillejo deal has been vetoed by the manager.","","https://pbs.twimg.com/media/F4EodNLX0AEHzSv?format=jpg&name=small","12K","1K","327"
"2023-08-21T17:22:43.000Z","image","More on Jeremy Doku and Man City. The fee will be close to €60m package but it will include very favourable payment terms for City. 🔵🇧🇪 #MCFC

Installments will make deal feasible.

Negotiation started on August 1 as City decided to go for Doku after tracking him for long time.","","https://pbs.twimg.com/media/F4EkcZvXEAINanR?format=jpg&name=small","24K","1.8K","476"
"2023-08-21T17:11:08.000Z","text","💙😀 thanks to you! Was good call out of nowhere, happy for you","","","159","3","7"
"2023-08-21T17:08:01.000Z","text","👀","","","1.2K","52","74"
"2023-08-21T17:05:45.000Z","image","Understand Inter and Bayern have now reached an agreement in principle to sign Benjamin Pavard 🚨⚫️🔵 #Inter

Deal in place for €30m plus €2/3m add ons package, agreed between clubs and player side.

Crucial point remains: Bayern need his replacement to approve the move.","","https://pbs.twimg.com/media/F4Egj3AWQAAK_f3?format=jpg&name=small","30K","2.9K","888"
"2023-08-21T16:54:30.000Z","text","👀🧨","","","383","15","14"
"2023-08-21T16:52:43.000Z","image","Jeremy Doku to Manchester City, here we go! Verbal agreement in place after new bid revealed here this morning — worth €60m package 🚨🔵 #MCFC

Medical tests being scheduled later this week, personal terms agreed on long term deal.

Exclusive story revealed August 1, confirmed.","","https://pbs.twimg.com/media/F4EdkviWEAArc-a?format=jpg&name=small","","17K","3.5K"
"2023-08-21T16:49:29.000Z","image","🔵⏳🇧🇪 #MCFCEXCL: Man City, advancing on Jeremy Doku deal as new verbal proposal close to €55/60m package is being discussed with Rennes 🚨🔵 #MCFC

There’s competition but City hope to reach an agreement with Rennes this week — after green light on player side since beginning of August.","","https://pbs.twimg.com/media/F4CqYdvWIAAOZtn?format=jpg&name=small","19K","1K","462"
"2023-08-21T16:28:25.000Z","image","Official, confirmed. Josh Cullen signs new deal at Burnley 🟣🔒 #BurnleyFCExcl: Josh Cullen has agreed new deal at Burnley valid until June 2026 — now sealed 🟣🔒 #BurnleyFC

Important move for Burnley after Cullen picked up the Fans and Players Player of the Year Awards last season.","","https://pbs.twimg.com/media/F4EYBCEXwAgWlJ5?format=jpg&name=small,https://pbs.twimg.com/media/F3rJi8MWkAAF89z?format=jpg&name=240x240","10K","529","259"
"2023-08-21T13:28:27.000Z","image","Crystal Palace are currently ahead of Nottingham Forest in the race to sign Dean Henderson 🔵🔴 #CPFC

Negotiations continue on both club and player side. Henderson, still expected to leave Man Utd.","","https://pbs.twimg.com/media/F4Du0jiWkAAbavJ?format=jpg&name=small","31K","2.1K","470"
"2023-08-21T13:01:46.000Z","image","Official: Atlético Madrid complete Samu Odorodion deal by triggering release clause ⚪️🔴 #Atléti

Contract signed until June 2028.","","https://pbs.twimg.com/media/F4Dot0oXoAAGtM1?format=jpg&name=small","21K","1.2K","476"
"2023-08-21T12:10:02.000Z","image","Manchester United are informed on the conditions of Odisseas Vlachodimos deal, as revealed yesterday. 🔴🇬🇷

He wasn’t in Benfica squad last week as he’s expected to leave the club by the end of the window.

Deal with Man Utd could only advance if Dean Henderson leaves the club.","","https://pbs.twimg.com/media/F4Dc393XMAArjTT?format=jpg&name=small","36K","2.5K","819"
"2023-08-21T12:09:19.000Z","image","Erik ten Hag has’t changed his position on Victor Lindelof since January — no intention to let him leave the club. 🔴⛔️ #MUFC

Key player for Man United despite interest from multiple clubs.","","https://pbs.twimg.com/media/F4DawgZXsAABUx_?format=jpg&name=small","50K","2.8K","875"
"2023-08-21T11:51:59.000Z","image","Jovane Cabral, on the verge of leaving Sporting to join Salernitana — loan deal with €3m buy option clause 🇨🇻🇮🇹

Salernitana will also sign Rennes French winger Loum Tchaouna on free transfer with future sale percentage.","","https://pbs.twimg.com/media/F4DYveaWUAAY1MK?format=jpg&name=small","14K","996","278"
"2023-08-21T11:18:10.000Z","image","AS Monaco are preparing new formal bid for Tosin Adarabioyo, now approaching Fulham with serious intent ⚪️🔴

AS Monaco consider Tosin as priority CB target and negotiations continue.","","https://pbs.twimg.com/media/F4DRASEXcAE4GbX?format=jpg&name=small","19K","1.1K","358"
"2023-08-21T09:18:31.000Z","image","Alexis Sánchez could return to Inter, as CEO Marotta confirms: “Correa wants to have more space and yes, Sánchez is keen on returning here”. 🔵🇨🇱

“Alexis sent us clear messages about his desire to re-join Inter, it’s true”.","","https://pbs.twimg.com/media/F4C1nfoXgAAleb7?format=jpg&name=small","61K","3.3K","533"
"2023-08-21T09:09:11.000Z","image","Inter CEO Marotta: “We won’t announce Benjamin Pavard as new signing today but… we’re in good position” ⚫️🔵🇫🇷

“We’re doing our best to sign Pavard, we are ambitious. It’s not an illusion, we feel we can make it happen”.","","https://pbs.twimg.com/media/F4Cze0XWUAAuPRy?format=jpg&name=small","33K","1.7K","405"
"2023-08-21T08:53:45.000Z","image","Ryan Gravenberch situation, same as three days ago. 🇳🇱

Man United and Liverpool both called to be informed on situation — depends on Bayern, now still insisting to keep him.

One to watch until #DeadlineDay. ⤵️Manchester United and Liverpool called again this week to be informed about Ryan Gravenberch situation 🔴🇳🇱

Understand Bayern position remains the same as of today — no intention to sell Gravenberch.

Both #MUFC and #LFC remain keen in case of last minute changes.","","https://pbs.twimg.com/media/F3vkrVoXYAAzm9X?format=jpg&name=small","18K","1.4K","487"
"2023-08-21T08:29:27.000Z","image","EXCL: Man City, advancing on Jeremy Doku deal as new verbal proposal close to €55/60m package is being discussed with Rennes 🚨🔵 #MCFC

There’s competition but City hope to reach an agreement with Rennes this week — after green light on player side since beginning of August.","","https://pbs.twimg.com/media/F4CqYdvWIAAOZtn?format=jpg&name=small","57K","4.5K","1K"
"2023-08-21T07:11:00.000Z","image","Understand Al Ahli have opened talks to sign Rodrigo de Paul. He's the main target after Piotr Zielinski deal collapsed, deal on 🟢🇸🇦 #AlAhli

Negotiations with Atlético Madrid are not easy but Al Ahli are really trying.","","https://pbs.twimg.com/media/F4A6M8aWwAA6Edk?format=jpg&name=small","60K","5.1K","1.7K"
"2023-08-20T18:47:58.000Z","image","Aymeric Laporte to Al Nassr, here we go! Agreement reached also on player side — salary in excess of $20m, medical booked 🚨🟡🔵🇸🇦 #AlNassr

Laporte will sign until June 2026.

Man City to receive package close to €30m.

🇵🇹🇪🇸 Otávio and Laporte will join Al Nassr next week.","","https://pbs.twimg.com/media/F3_uXRlWUAAt7Mk?format=jpg&name=small","112K","11K","2.3K"
"2023-08-20T18:44:01.000Z","image","Elye Wahi ✖️ RC Lens, deal signed and sealed today 🟡🔴🇫🇷 #RCLens","","https://pbs.twimg.com/media/F3_tdnFWEAAf9OA?format=jpg&name=small","13K","781","207"
"2023-08-20T18:43:42.000Z","image","Cristiano Ronaldo, scoring and winning titles in Saudi Arabia 🇸🇦

Georgina Rodriguez, on VOGUE’s cover with . #Vogue #ad #SaudiProLeague #Georgina","","https://pbs.twimg.com/media/F3_tYupXMAAPOiD?format=jpg&name=360x360,https://pbs.twimg.com/media/F3_tYuwXkAELPtP?format=jpg&name=360x360","104K","8K","3.7K"
"2023-08-20T18:13:37.000Z","text","Al Nassr and Porto have both signed all documents for Otávio deal — waiting on final part of medical. 🟡🔵🇸🇦 #AlNassr

Here we go, confirmed.","","","21K","1.7K","494"
"2023-08-20T18:11:12.000Z","image","🟡🔵🔐🇸🇦 #AlNassrOtávio to Al Nassr, here we go! Verbal agreement reached on €60m release clause fee value 🟡🔵🇸🇦

Al Nassr to pay €60m package not in one solution but different installments; waiting to check details on contracts then time for travel and medical.

It’s record sale for FC Porto.","","https://pbs.twimg.com/media/F35u6b_WoAAzDlg?format=jpg&name=small","13K","1K","424"
"2023-08-20T18:07:11.000Z","image","Barça vice president Rafa Yuste: “João Félix? We’re proud to hear from a top, excellent player like João that he wants to join us at Barcelona”. 🔵🔴 #FCB

“It will be up to Deco and Xavi, for both Félix and Cancelo”.","","https://pbs.twimg.com/media/F3_lB8LXcAAHMty?format=jpg&name=small","60K","2.8K","353"
"2023-08-20T18:04:10.000Z","image","Kostantinos Mavropanos completes West Ham medical in London ahead of €20m plus €5m move from Stuttgart — deal done. ⚒️🇬🇷 #WHUFC

It will be signed and sealed by Monday.

Dinos was at London Stadium today with director Tim Steidten.","","https://pbs.twimg.com/media/F3_jyAOWUAAc20r?format=jpg&name=small","15K","879","322"
"2023-08-20T18:00:14.000Z","image","Xavi: “There’s no Gavi case. He didn't play because he was suffering from a toothache”. 🔵🔴 #FCB

“There’s no issue, no case”.","","https://pbs.twimg.com/media/F3_jcPKXwAA11VU?format=jpg&name=small","38K","1.4K","514"
"2023-08-20T17:44:48.000Z","image","Official: Josip Stanisić has joined Bayer Leverkusen on loan deal from Bayern — until June 2024 🔴⚫️🤝🏻","","https://pbs.twimg.com/media/F3_f59MW4AAWxlm?format=jpg&name=small","13K","697","290"
"2023-08-20T16:58:55.000Z","image","Inter are now prepared to pay more than €30m package add-ons included for Benjamin Pavard — Bayern and player’s camp are informed. 🚨⚫️🔵 #Inter

The crucial point remains Bayern to find replacement for Pavard to give the final green light.","","https://pbs.twimg.com/media/F3_VZ3VXYAAYSex?format=jpg&name=small","25K","1.9K","485"
"2023-08-20T15:22:54.000Z","image","🟡🔵⏳ #AlNassrUnderstand Al Nassr have improved their salary bid to sign Aymeric Laporte. No formal proposal yet but verbal discussions advancing on personal terms 🚨🟡🔵🇪🇸 #AlNassr

City are open to give the green light, up to the player.","","https://pbs.twimg.com/media/F3nilZNWkAAr-WT?format=jpg&name=small","15K","1.1K","649"
"2023-08-20T15:12:29.000Z","image","Manchester United are exploring the market for new second goalkeeper — with 2/3 names being considered. 🔴 #MUFC

Dean Henderson, still expected to leave with Crystal Palace now interested to replace Guaita.","","https://pbs.twimg.com/media/F3-9C4LWwAEYstY?format=jpg&name=small","26K","2.2K","888"
"2023-08-20T15:05:55.000Z","image","Nottingham Forest are closing in on Gonzalo Montiel deal — agreement on personal terms being finalised then medical on Monday 🔴🌳🇦🇷 #NFFC

Deal will cost €11m, as  has reported.","","https://pbs.twimg.com/media/F3-7inoWgAEOxl4?format=jpg&name=small","34K","2.1K","494"
"2023-08-20T13:46:01.000Z","image","AC Milan complete Marco Pellegrino deal with Platense — 2002 born CB signs until 2028, here we go 🔴⚫️

Deal will cost around €3m fee.","","https://pbs.twimg.com/media/F3-pQKgXoAAX8-L?format=jpg&name=small","25K","1.8K","394"
"2023-08-20T12:47:17.000Z","image","After deal collapsed with Forest, Aston Villa are exploring conditions of deal to sign Nuno Tavares from Arsenal 🟣🔵

Personal terms not discussed yet — as up to the clubs now.

Nuno, alternative option to Marcos Acuna deal with Sevilla for Villa.","","https://pbs.twimg.com/media/F3-bz0yW0AA0pL6?format=jpg&name=small","25K","2K","475"
"2023-08-20T12:26:16.000Z","image","Dani Olmo on Man City rumours: “There is nothing! I’m fully focused on the task in Leipzig, the Bundesliga, the UCL and the cup”. ⚪️🔴✨

“Man City are a big club — one of the biggest in the world. Josko Gvardiol] went there. But I’m happy here...”, told BILD.","","https://pbs.twimg.com/media/F3-W_5RWsAAEtGM?format=jpg&name=small","35K","1.9K","529"
