"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2023-07-22T14:28:16.000Z","text","Noah Okafor has just signed as new AC Milan player — five year deal. 🔴⚫️✍🏻","","","20K","1.3K","184"
"2023-07-22T14:15:51.000Z","image","Understand Ajax have submitted bid for Armenian top talent Eduard Spertsyan worth €8.5m plus €2m add-ons and 10% sell on clause ⚪️🔴🇦🇲 #Ajax

Still waiting on decision by Krasnodar as there’s no green light as of now — but talks are ongoing.","","https://pbs.twimg.com/media/F1pZ-UvWcAAQi8b?format=jpg&name=small","13K","1K","195"
"2023-07-22T14:02:50.000Z","image","De Zerbi: “Caicedo stays with us until my owner changes his mind. No idea of what can happen in the future — but if Moises leaves we have to find the right player” 🔵🇪🇨

“We have to substitute him with a great player because this year we play in the Europa League unlike Chelsea”.","","https://pbs.twimg.com/media/F1pW_nrWcAES3w-?format=jpg&name=small","91K","12K","4.8K"
"2023-07-22T13:54:09.000Z","text","Al Ahli are now prepared to unveil Riyad Mahrez as new star signing — official announcement could take place today.

Four year deal sealed after medical two days ago. 🟢🇸🇦","","","27K","2K","376"
"2023-07-22T13:53:22.000Z","text","Understand Alex Telles has travelled with Al Nassr squad to Japan after the medical tests completed yesterday 🇸🇦

Deal done and signed with Manchester United. Official soon.","","","29K","2K","182"
"2023-07-22T13:10:37.000Z","text","Victor Boniface has just passed medical tests and he’s now set to sign as Bayer Leverkusen player on 5 year deal 🔴⚫️","","","12K","826","134"
"2023-07-22T13:06:47.000Z","image","Official, confirmed. Ola Aina signs two year deal plus one year option as new Nottingham Forest player. 🔴🌳","","https://pbs.twimg.com/media/F1pKKpLX0AAjham?format=jpg&name=small","16K","1K","155"
"2023-07-22T13:06:11.000Z","text","◉ Chelsea remain locked in talks for Moisés Caicedo.

◉ PSG encouraging bids from PL for Mbappé, nothing concrete as of now.

◉ Saudi clubs prepared to offer crazy money to Kylian, but well aware on Real Madrid priority.

🎥 More: ","","","15K","1.3K","269"
"2023-07-22T12:25:40.000Z","image","Understand Man United are closing in on deal to sign both Jack Fletcher and Tyler Fletcher — locked in talks with Man City for two top talents, deal expected to be announced soon. 🔴✨ #MUFC

Record fee expected within UK for U16 players. Busy summer for City Academy.","","https://pbs.twimg.com/media/F1pAwSdXsAQwGpY?format=jpg&name=small","33K","2.2K","418"
"2023-07-22T12:01:09.000Z","image","Excl: Besiktas have submitted €5m bid for Young Boys striker Meschak Elia as he’s one of the top targets in the list. ⚪️⚫️🦅

Talks ongoing — Besiktas are pushing to make it happen. Player open to make the move.","","https://pbs.twimg.com/media/F1o7I9IWAAALuwA?format=jpg&name=small","15K","1.2K","270"
"2023-07-22T11:49:49.000Z","text","David Silva, now seriously considering to announce retirement from professional football after suffering a ACL injury in Real Sociedad preseason training. 🇪🇸

Decision to be made very soon.","","","42K","2.9K","286"
"2023-07-22T11:21:44.000Z","image","Samuel Chukwueze not even called up for Villarreal friendly game vs Hannover.

He’s on the verge of joining AC Milan as deal will be completed next week 🔴⚫️","","https://pbs.twimg.com/media/F1oyH6mXgAcCpoQ?format=jpg&name=small","18K","1.3K","165"
"2023-07-22T10:14:18.000Z","text","Danjuma will undergo medical tests as new Everton player today. 🔵🇳🇱 #EFC","","","15K","1K","197"
"2023-07-22T10:10:01.000Z","image","Bayer Leverkusen are set to sign Victor Boniface from Union St Gilloise, done deal — here we go 🔴⚫️✨ #Bayer04

Fee will be €20m plus add-ons, it was advanced since yesterday and finally completed.

Huge signing — Boniface will undergo medical today, as  called.","","https://pbs.twimg.com/media/F1ohtVGXoAAznef?format=jpg&name=small","13K","952","127"
"2023-07-22T09:27:54.000Z","image","Pep Guardiola on Man City signings: “I think many things are going to happen. I can not answer…”. 🔵 #MCFC

On Walker and Bayern: “I want the best for my players — I spoke with Kyle and everything was right. We will see what happens”, says via .","","https://pbs.twimg.com/media/F1oYEOCXoAAxPYq?format=jpg&name=small","18K","1K","112"
"2023-07-22T09:25:48.000Z","image","Pep Guardiola when asked about Asian players: “Mitoma has been incredible, really”. 🔵🇯🇵

“He is in the right place at Brighton with the right manager. His last season was incredible”.","","https://pbs.twimg.com/media/F1oXlwxWcAAcw8F?format=jpg&name=small","69K","3.1K","196"
"2023-07-22T09:22:53.000Z","image","Fulham are set to sign Calvin Bassey, here we go! Agreement reached today — fee will be €21m, as  reported 🚨⚪️⚫️ #FulhamFC

Sell on clause will be included — Bassey agreed a long term deal with Fulham and he’s gonna sign next week.","","https://pbs.twimg.com/media/F1oW64vXwAAdqAW?format=jpg&name=small","27K","2K","357"
"2023-07-22T09:03:46.000Z","image","Official, confirmed. Samuel Umtiti signs as new Lille player on free transfer. 🔴","","https://pbs.twimg.com/media/F1oSizxWIAADem8?format=jpg&name=small","23K","1.3K","137"
"2023-07-22T08:19:00.000Z","image","Sadio Mané situation updated. 🔴🇸🇦

◉ Bayern want to sell Mané as soon as possible.
◉ Sadio always wanted to stay and fight for his place.
◉ Now he's opening to start discussions with Saudis, as called yesterday.
◉ No official bid/agreement yet; initial talks with Al Nassr.","","https://pbs.twimg.com/media/F1mnfE1WcAIi1CF?format=jpg&name=small","42K","3K","567"
"2023-07-22T07:53:00.000Z","image","Paris Saint-Germain and Bradley Barcola, deal revealed one month ago is getting very concrete. PSG will bid for Barcola soon despite OL prepared to fight to keep him. 🔴🔵

No problem on personal terms, salary discussed and player keen. Deal depends on clubs. ✨","","https://pbs.twimg.com/media/F1mm-gmXoAEYci9?format=jpg&name=small","15K","1.2K","178"
"2023-07-22T07:31:00.000Z","image","Understand Bayer Leverkusen offer for Victor Boniface is worth €20m plus €7.5m add-ons and clauses; could include 15% sell on clause too. 🔴⚫️ 

Bayer consider Boniface as priority target, they hope to get it done very soon.","","https://pbs.twimg.com/media/F1mmgGXXsAIcNYC?format=jpg&name=small","12K","799","94"
"2023-07-22T07:10:00.000Z","image","Mikel Arteta on Thomas Partey: "Part of my plans? Of course, without a question of a doubt. Thomas is a super important player for us and for me". 🔴⚪️

"I want him to be part of the team".","","https://pbs.twimg.com/media/F1mlsASX0AM-zo8?format=jpg&name=small","52K","3.2K","344"
"2023-07-22T07:01:00.000Z","image","Arteta: "I expect Thomas Partey to stay here. Every time I spoke to him and had a conversation with him he’s ready to stay with us". 🔴⚪️

"For me, there’s nothing there's at all", said via .","","https://pbs.twimg.com/media/F1mmJloWIAAf6hL?format=jpg&name=small","23K","1.6K","202"
"2023-07-22T06:26:00.000Z","image","De Zerbi: "Jeremy Sarmiento will go on loan, it's our current plan". 🔵 #BHAFC

"We talked with him and we agreed that after his last injury he needs to have a minimum of 35 games before coming back with us".","","https://pbs.twimg.com/media/F1mlRzMWYAAt9Ao?format=jpg&name=small","20K","1K","128"
"2023-07-22T06:06:00.000Z","image","Igor confirms his imminent move to Brighton: "I'll miss Florence and Fiorentina, this club is special. Thanks to all Fiorentina fans". 🔵🇧🇷

Brighton will pay €17m plus €3m add ons fee.

"He's a player I really like", De Zerbi said.

Medical to take place next week.","","https://pbs.twimg.com/media/F1mkarnWwAAHuLK?format=jpg&name=small","13K","715","110"
"2023-07-21T20:42:57.000Z","image","Understand PSG consider Mbappé FOR SALE starting from today. ⚠️ #Mbappé

Paris Saint-Germain feel Kylian Mbappé wants to leave for free in 2024 — he did not communicate anything yet despite Al Khelaifi’s public statement.

PSG decided to EXCLUDE Kylian from Japan tournée.","","https://pbs.twimg.com/media/F1lo-7qXsAEG-Lo?format=jpg&name=small","143K","24K","4.6K"
"2023-07-21T20:37:06.000Z","image","BREAKING: Kylian Mbappé has been left out of Paris Saint-Germain squad for the pre-season tour in Japan 🚨🔵🔴⚠️

Decision made by PSG tonight.","","https://pbs.twimg.com/media/F1lnpU7WAAAighk?format=jpg&name=small","286K","34K","6.1K"
"2023-07-21T20:24:09.000Z","image","Understand Al Rayyan are in advanced talks to sign Brazilian forward Gabriel Pereira from NYCFC. 🇶🇦🇧🇷

Deal being discussed, talks underway to reach an agreement as soon as possible.","","https://pbs.twimg.com/media/F1lkrg1XsAA5ft-?format=jpg&name=small","12K","728","104"
"2023-07-21T19:47:13.000Z","image","De Zerbi again on Caicedo: “I didn’t give my word for anything. At the moment, I haven’t received news that Caicedo can leave tomorrow or in the next week” ⚠️

“Colwill included in the deal? I would like to play with Colwill & Caicedo together”.","","https://pbs.twimg.com/media/F1lcOjUXgAIWTBD?format=jpg&name=small","32K","1.9K","573"
"2023-07-21T19:33:37.000Z","text","🔴🔵👀 #PSGPSG are expected to prepare opening bid for Bradley Barcola in the next days. He’s high on club’s list, as revealed. ⭐️

Negotiations won’t be easy with OL but deal on. twitter.com/FabrizioRomano…","","","11K","1.1K","304"
"2023-07-21T19:27:05.000Z","image","De Zerbi on Caicedo deal: “I spoke with Tony Bloom, he told me if the condition don’t change Moises stays with us”. 🔵 #CFC #BHAFC

“For me, could be great news. If Moises leaves, we have to find another player of same level”, via .","","https://pbs.twimg.com/media/F1lXnvhXgAA3UtB?format=jpg&name=small","20K","1.4K","371"
"2023-07-21T19:24:41.000Z","image","Excl: Crystal Palace have now reached agreement to sign 2002 born CB Chris Francis from Bournemouth, done deal completed. 🔴🔵🦅 #CPFC

Left CB signs deal until June 2025 and he’s gonna train with first team.

Medical completed today, Palace beat Sheffield United on Francis deal.","","https://pbs.twimg.com/media/F1lXEe3XgAAZ7HX?format=jpg&name=small","12K","886","98"
"2023-07-21T19:08:21.000Z","image","Relax my friendEXCL: Al Nassr have just sent contracts signed to Manchester United for Alex Telles deal. Done and sealed. 🟡🔵✔️

Understand Telles completed main part of medical tests today in Portugal and he will be announced as new Al Nassr player.

Exclusive story confirmed.

Here we go 🔒","","https://pbs.twimg.com/media/F1lSNO6WwAICF8M?format=jpg&name=small","316","42","27"
"2023-07-21T19:08:02.000Z","image","😉👌🏻EXCL: Al Nassr have just sent contracts signed to Manchester United for Alex Telles deal. Done and sealed. 🟡🔵✔️

Understand Telles completed main part of medical tests today in Portugal and he will be announced as new Al Nassr player.

Exclusive story confirmed.

Here we go 🔒","","https://pbs.twimg.com/media/F1lSNO6WwAICF8M?format=jpg&name=small","72","3","7"
"2023-07-21T19:04:10.000Z","text","and I say it again 😉🟡🔵👌🏻 Telles is new Al Nassr player.","","","743","94","101"
"2023-07-21T19:03:26.000Z","image","EXCL: Al Nassr have just sent contracts signed to Manchester United for Alex Telles deal. Done and sealed. 🟡🔵✔️

Understand Telles completed main part of medical tests today in Portugal and he will be announced as new Al Nassr player.

Exclusive story confirmed.

Here we go 🔒","","https://pbs.twimg.com/media/F1lSNO6WwAICF8M?format=jpg&name=small","59K","5K","776"
"2023-07-21T17:09:59.000Z","image","Official, confirmed. Pierre Aubameyang joins Olympique Marseille on three year deal. 🔵✔️ #OM

Contract valid until June 2026, as called two days ago.","","https://pbs.twimg.com/media/F1k4PVBWIAoG_dU?format=jpg&name=small","53K","4.3K","481"
"2023-07-21T17:04:27.000Z","image","Fiorentina and Brighton will complete the documents of Igor deal in the next 48h. 🔵✔️ #BHAFC

Medical could take place next week, on Monday.Igor to Brighton, here we go! Deal now in place for €17m fee plus add-ons — and player to sign four year deal. Verbal agreement reached. 🔵🇧🇷

Igor will travel soon to become new Brighton player.","","https://pbs.twimg.com/media/F1kzg7QWIAQztJk?format=jpg&name=small","8.4K","465","70"
"2023-07-21T17:04:23.000Z","image","Samuel Umtiti joins Lille as free agent after terminating his contract at Barça. Deal in place. 🔴🇫🇷

Free transfer done, medical completed as per  .","","https://pbs.twimg.com/media/F1k29UrWIBoKazp?format=jpg&name=small","20K","1.4K","154"
"2023-07-21T16:57:41.000Z","image","Erik ten Hag on Harry Kane as top target this summer: “I don’t talk about specific players who are under contract at another club”. 🔴 #MUFC","","https://pbs.twimg.com/media/F1k1bQDWIBIpWHa?format=jpg&name=small","17K","1.1K","583"
"2023-07-21T16:57:28.000Z","image","Ten Hag on Mason Greenwood: “On this, it’s Ia club decision and of course, I said my opinions but it's a club decision and we have to accept that”. 🔴⚠️

“Would I want to keep Mason? I can't say”, ETH replies via .","","https://pbs.twimg.com/media/F1k1YQSWIA4nym4?format=jpg&name=small","57K","3.3K","754"
"2023-07-21T16:49:20.000Z","image","Igor to Brighton, here we go! Deal now in place for €17m fee plus add-ons — and player to sign four year deal. Verbal agreement reached. 🔵🇧🇷

Igor will travel soon to become new Brighton player.","","https://pbs.twimg.com/media/F1kzg7QWIAQztJk?format=jpg&name=small","17K","1.4K","321"
"2023-07-21T16:48:05.000Z","image","✅🔵🇧🇷 #BHAFCBrighton and Fiorentina will have new round of talks in the next hours to discuss Igor deal. It's now definitely getting closer. 🔵🇧🇷 #BHAFC 

Personal terms agreed until June 2027 earlier this week; deal depends on the clubs now.","","https://pbs.twimg.com/media/F1g_yQuXwAIqHJA?format=jpg&name=small","7.2K","338","79"
"2023-07-21T16:44:23.000Z","image","Final package for Victor Boniface deal to Bayer Leverkusen understood to be more than €20m, as revealed earlier today. ⤵️🔴⚫️Bayer Leverkusen are in advanced talks to sign Victor Boniface from Union St Gilloise — negotiations progressing and deal getting closer 🚨🔴⚫️🇳🇬

Nigerian striker has agreed personal terms with Leverkusen and clubs now negotiating deal worth more than €20m package.","","https://pbs.twimg.com/media/F1je3ThXoAALl7S?format=jpg&name=small","8.2K","594","87"
"2023-07-21T16:40:09.000Z","image","Ten Hag on new striker for United: “We will do everything in our power to get the right man in. We know our targets”. 🔴","","https://pbs.twimg.com/media/F1kxaUhWwAAUsNf?format=jpg&name=small","40K","2.8K","325"
"2023-07-21T16:27:05.000Z","image","Anthony Elanga to Nottingham Forest will be completed by the end of the week 🔴🌳 #NFFC

◉ Permanent transfer verbally agreed.
◉ Fee close to £15m to Man United.
◉ Green light also from the player.

Here we go. ✔️

…Forest keep pushing for Dean Henderson and sign Ola Aina.","","https://pbs.twimg.com/media/F1kua6_XoAMgJWt?format=jpg&name=small","65K","6.5K","978"
"2023-07-21T14:34:58.000Z","image","Official, completed. Taty Castellanos joins Lazio on permanent move from NYCFC. 🔵🦅 #SerieA

Deal agreed and sealed.","","https://pbs.twimg.com/media/F1kUwoUWcAADo1Q?format=jpg&name=small","28K","1.5K","214"
"2023-07-21T14:23:15.000Z","image","Negotiations advancing for Anthony Elanga to Nottingham Forest — it’d be permanent deal. 🔴🌳👀 #NFFCNottingham Forest have submitted two bids to Manchester United. 🚨🔴🌳

Loan deal proposal for Dean Henderson and permanent deal proposal for Elanga.

Forest want to get both deals done after closing in on Ola Aina free transfer.","","https://pbs.twimg.com/media/F1kAybOXwAMLf3q?format=jpg&name=360x360,https://pbs.twimg.com/media/F1kAyaOWYAYMGgC?format=jpg&name=360x360","20K","1.9K","308"
"2023-07-21T14:18:49.000Z","image","Understand Lyanco’s move to Besiktas has definitely collapsed — and he will return to Southampton on Saturday for regular training. ⛔️

After last minute problems with some clauses into documents, Besiktas and Saints FC decided to cancel the deal — same for player side. It’s off.","","https://pbs.twimg.com/media/F1kRD6eX0AAyKt7?format=jpg&name=small","15K","1K","312"
"2023-07-21T14:11:16.000Z","image","Ola Aina, set to sign two year deal at Nottingham Forest. 🔴🌳✍🏻 #NFFC

It will also include an option for further season — potential contract until June 2026.","","https://pbs.twimg.com/media/F1kPVj2XwAM5EoQ?format=jpg&name=small","13K","970","96"
"2023-07-21T13:57:06.000Z","image","AS Monaco, looking for centre backs on the market. Mohammed Salisu is in the list, alongside Tosin Adarabioyo — both are being considered as concrete names for this summer ⚪️🔴 #ASMonaco

Talks will take place soon to discuss terms and conditions of both deals.","","https://pbs.twimg.com/media/F1kMF3PWYAIGT-E?format=jpg&name=small","10K","753","109"
"2023-07-21T13:54:55.000Z","image","Excl: Qatari side Al Sadd have submitted €12m plus €3m add ons bid to Valladolid for Gonzalo Plata. 🇶🇦🇪🇨 #transfers

Understand Plata will fly to Qatar in order to discuss personal terms

Deal depends on the player now.","","https://pbs.twimg.com/media/F1kKKE-WwAAsUJe?format=jpg&name=small","15K","1.5K","403"
"2023-07-21T13:49:02.000Z","image","Ten Hag: “We respect Harry Maguire — he’s very important for this squad, for this team. And, you know, in his role as CB, we have four CBs”. 🔴 #MUFC

“I talked about consistency, we know we can't do it with 11 players and so I'm happy we have four very good CBs”.","","https://pbs.twimg.com/media/F1kKPydWIAAx_Dp?format=jpg&name=small","36K","2.3K","980"
"2023-07-21T13:07:43.000Z","image","Nottingham Forest have submitted two bids to Manchester United. 🚨🔴🌳

Loan deal proposal for Dean Henderson and permanent deal proposal for Elanga.

Forest want to get both deals done after closing in on Ola Aina free transfer.","","https://pbs.twimg.com/media/F1kAybOXwAMLf3q?format=jpg&name=360x360,https://pbs.twimg.com/media/F1kAyaOWYAYMGgC?format=jpg&name=360x360","55K","4.7K","1.1K"
"2023-07-21T13:01:26.000Z","image","Eric Bailly will make a decision on next club soon as he’s set to leave Man Utd in the coming weeks. 🔴 #MUFC

Al Nassr approached him as called by .

Understand that also Fulham and Al Ettifaq have asked for conditions of the deal.","","https://pbs.twimg.com/media/F1j_Wg0WcAEN65B?format=jpg&name=small","21K","1.7K","244"
"2023-07-21T12:55:28.000Z","image","Leicester hope to get Stephy Mavididi deal done today — negotiations very advanced. 🚨🔵🦊 #LCFC

Personal terms on the verge of being agreed, clubs in direct contact to make it happen.Leicester City are interested in Stephy Mavididi as one of the options for this summer. 🔵🏴󠁧󠁢󠁥󠁮󠁧󠁿 #LCFC

Deal depends on the outgoings now.

Club Brugge and Lille are also showing interest, Montpellier open to cash in with him being in final year of contract.","","https://pbs.twimg.com/media/F0rHQlXWIAAFE0u?format=jpg&name=small","9.3K","705","104"
"2023-07-21T12:54:12.000Z","image","Nottingham Forest are set to sign Ola Aina as free agent, as  called — deal done. 🚨🔴🌳 #NFFC

Medical ongoing right now, Aina will join on free transfer after contract expired at Serie A side Torino.","","https://pbs.twimg.com/media/F1j9sd7WcAIuq2g?format=jpg&name=small","11K","839","92"
"2023-07-21T11:21:41.000Z","text","Lyanco deal is still on, waiting to resolve final issues to get it done today. ⚪️⚫️

Discussions ongoing in Istanbul right now.Daniel Amartey, on the verge of signing three year deal at Besiktas. ⚪️⚫️🦅

There are some issues with Lyanco deal at paperwork signing stage — still no signature on contracts, Southampton waiting to understand final outcome.","","","6.8K","391","65"
"2023-07-21T11:20:12.000Z","image","Al Ahli have improved their bid to Marco Silva after initial rejection — it’s now up to €40m two year deal. 🚨🟢🇸🇦

Understand Marco Silva will speak to Fulham owner to discuss and then make final decision.","","https://pbs.twimg.com/media/F1joLsgWwAAR8WC?format=jpg&name=small","27K","2.3K","568"
"2023-07-21T11:17:08.000Z","text","Official, confirmed. Nathan Redmond joins Burnley on two-year contract with option of a third season. 🟣✔️","","","10K","581","106"
"2023-07-21T11:07:09.000Z","image","Postecoglou: “Harry Kane deal? I can’t be relaxed… for everyone concerned, we don’t want to be doing it for too long. I don’t think that is good for anyone”. ⚠️ #THFC

“But I don't want to put a deadline on it, because that adds even more pressure”, quotes via .","","https://pbs.twimg.com/media/F1jlMiyWAAUvKmw?format=jpg&name=small","17K","1K","204"
"2023-07-21T10:51:45.000Z","image","Edinson Cavani will not travel for the pre season tour with Valencia as he’s out of the project. ⛔️🇺🇾

Cavani is negotiating termination of the contract, waiting for new chapter.","","https://pbs.twimg.com/media/F1jhq5RWcAETf-a?format=jpg&name=small","45K","2.8K","1K"
"2023-07-21T10:39:29.000Z","image","Bayer Leverkusen are in advanced talks to sign Victor Boniface from Union St Gilloise — negotiations progressing and deal getting closer 🚨🔴⚫️🇳🇬

Nigerian striker has agreed personal terms with Leverkusen and clubs now negotiating deal worth more than €20m package.","","https://pbs.twimg.com/media/F1je3ThXoAALl7S?format=jpg&name=small","15K","1.5K","215"
"2023-07-21T10:38:43.000Z","text","Daniel Amartey, on the verge of signing three year deal at Besiktas. ⚪️⚫️🦅

There are some issues with Lyanco deal at paperwork signing stage — still no signature on contracts, Southampton waiting to understand final outcome.","","","12K","1K","134"
"2023-07-21T10:22:46.000Z","image","Noah Okafor ✖️ AC Milan 🔴⚫️

◉ Fee around €13/14m to Salzburg.
◉ Long term deal agreed with player.
◉ Pioli asked for him already in 2022.
◉ Excellent feeling after Milan-Salzburg games in UCL.
◉ Medical tests booked on Saturday as Okafor travel is scheduled.

Here we go.","","https://pbs.twimg.com/media/F1jbCKRWcAMOEzo?format=jpg&name=small","29K","3.7K","480"
"2023-07-21T10:21:01.000Z","image","Emre Can will sign new deal at Borussia Dortmund. Agreement reached and deal being finalised. 🟡⚫️🤝🏻 #BVB

Expectation is for three year contract, Terzic was crucial as he asked to keep Emre.

It could be signed soon, as  has reported.","","https://pbs.twimg.com/media/F1jaop0WwAAzjPF?format=jpg&name=small","16K","902","154"
"2023-07-21T10:07:28.000Z","image","FC Porto have reached an agreement with Barcelona for Nico González. 🐉

Deal was already at advanced stages on Tuesday and now agreed. 🔵🇪🇸

Barça want buy back option to be also included in the deal.FC Porto, most concrete option now for Nico González. Understand talks are at advanced stages to sign the midfielder from Barcelona. 🔵🇪🇸

Deal being discussed between parties also between clubs.","","https://pbs.twimg.com/media/F1VwHZwWAAsMsr0?format=jpg&name=small","17K","1.4K","194"
"2023-07-21T10:00:29.000Z","image","After closing in on Noah Okafor deal, AC Milan are working to complete also the agreement for Samuel Chukwueze 🇳🇬

Negotiations advancing with Villarreal as player already agreed personal terms — he’s keen on the move. 🔴⚫️","","https://pbs.twimg.com/media/F1jV7zaXoAAqHq5?format=jpg&name=small","43K","5K","978"
"2023-07-21T09:55:29.000Z","image","Understand Torino submitted €4m bid plus add ons and sell on for Ukrainian midfielder Volodymyr Brazhko, born in 2002 🟤🇺🇦

Dynamo Kiev have rejected the bid as they won’t sell the player for this fee.","","https://pbs.twimg.com/media/F1jUyvnWIAAmrCV?format=jpg&name=small","9.6K","520","139"
"2023-07-21T06:11:00.000Z","image","Understand Bournemouth are currently not in talks to sign Ivan Fresneda despite recent links. Several clubs want Fresneda but #AFCB not working on it. 🍒🇪🇸","","https://pbs.twimg.com/media/F1g-HHHXwAETKZK?format=jpg&name=small","13K","722","132"
"2023-07-20T23:17:57.000Z","image","Riyad Mahrez has completed medical tests as new Al Ahli player. ✅🟢🩺

On his way to Saudi soon — he will play with Édou Mendy, Roberto Firmino and waiting for Allan Saint-Maximin.","","https://pbs.twimg.com/media/F1hC3yhXsAEvRyJ?format=jpg&name=small","82K","6.2K","1K"
"2023-07-20T22:38:15.000Z","image","Fiorentina CEO Barone on reports of bid from Manchester United for Amrabat: “We have not received any proposal for Sofyan. I told him to stay focused on our club”. 🇲🇦 #MUFC

Man United, focused on Højlund deal as new midfielder will be discussed later. Amrabat, in the list.","","https://pbs.twimg.com/media/F1g5yOIXgAAQt3-?format=jpg&name=small","38K","2.5K","330"
"2023-07-20T22:27:06.000Z","text","Aston Villa are preparing contracts and documents for Moussa Diaby deal to be signed on Friday — after agreement on Thursday. 🟣🔵 #AVFC

Villa want to get it signed and sealed as soon as possible.

Final fee: €50m plus €10m add-ons.","","","18K","1.3K","343"
"2023-07-20T22:25:57.000Z","image","André Onana ✖️ Manchester United.","","https://pbs.twimg.com/media/F1g2-IiXoAADoLU?format=jpg&name=small","74K","4.1K","419"
"2023-07-20T21:13:05.000Z","image","Atalanta manager Gasperini on Man Utd and Højlund: “I don’t know whether he’ll stay or leave — but I hope the club will value Højlund around €80, 90 or 100m fee”. 🇩🇰

“Rasmus is one of the best — if not the best — emerging talent in Europe as a striker”, he told Sky.","","https://pbs.twimg.com/media/F1gmSnQXgAAUepN?format=jpg&name=small","51K","4.1K","2.2K"
"2023-07-20T21:01:58.000Z","video","Omari Hutchinson ✖️ Ipswich Town on loan from Chelsea, here we go.","blob:https://twitter.com/c6952035-48ac-42c9-a201-31222e719cb5","https://pbs.twimg.com/media/F1gWQVRXsAIhPy2.jpg","20K","1.7K","439"
"2023-07-20T20:40:37.000Z","text","✅","","","557","21","15"
"2023-07-20T20:39:52.000Z","text","Danjuma will undergo medical tests as new Everton player on Saturday. 🔵🩺

Loan deal from Villarreal will not include buy option, as things stand.","","","16K","1.1K","177"
"2023-07-20T20:39:15.000Z","image","⚒️⏳⌛️ #WHUFCWest Ham are closing in on deal to sign Carlos Borges from Manchester City on permament transfer. 🚨🛠️ #WHUFC

Verbal agreement in place for 2004 winger, fee around £14m.

As always, Man City will include buy back clause into the deal.

Details being finalised then here we go.","","https://pbs.twimg.com/media/F1eW8taXoAANKZr?format=jpg&name=small","12K","717","196"
"2023-07-20T20:23:22.000Z","image","Pierre Aubameyang has successfully completed medical tests as new OM player today. ⚪️🔵✔️

Deal to be official once documents for contract termination with Chelsea will be counter-signed.","","https://pbs.twimg.com/media/F1ga6jYWwAA694Q?format=jpg&name=small","45K","3.4K","390"
"2023-07-20T20:19:34.000Z","text","Riyad Mahrez, undergoing medicals as new Al Ahli player in London — ongoing now as  reported. 🇸🇦","","","21K","1.4K","239"
"2023-07-20T19:50:04.000Z","text","No, I’m told Fresneda is not on Bournemouth list as of now","","","98","18","17"
"2023-07-20T19:40:31.000Z","image","André Onana holding Manchester Utd shirt for the first time — with his agent Albert Botines and Jordi Pascual from his camp. 🔴🇨🇲 #MUFC

He’s gonna wear number 2️⃣4️⃣.","","https://pbs.twimg.com/media/F1gRG4JWYAAkzA2?format=jpg&name=small","71K","6.3K","601"
"2023-07-20T18:02:52.000Z","image","Official, confirmed. André Onana joins Man United on five year deal valid until June 2028 with option for further year.

Done and sealed 🔴✔️","","https://pbs.twimg.com/media/F1f6wO1WIAczLy7?format=jpg&name=small","99K","9.6K","820"
"2023-07-20T17:56:43.000Z","video","🔴🇨🇲🤝🏻 #MUFC","blob:https://twitter.com/0c0c7aee-d68c-42ee-96f9-88bbefd3b933","https://pbs.twimg.com/media/F1fYuKlWAAMT6TH.jpg","67K","5.6K","536"
"2023-07-20T17:18:54.000Z","image","Moussa Diaby to Aston Villa, here we go! French winger has just said yes to Villa, he wants to join Unai Emery’s project — PL football as priority. 🟣🔵🇫🇷 #AVFC

Villa will pay fee in excess of €50m to Leverkusen for Diaby.

🇸🇦 Diaby picked Villa over huge bid from Al Nassr.","","https://pbs.twimg.com/media/F1fwsQ6WwAEvL35?format=jpg&name=small","128K","15K","3.8K"
"2023-07-20T17:17:06.000Z","image","✅🟣🔵 #AVFCUnderstand Aston Villa official bid for Moussa Diaby was €35m plus add-ons — this is the real fee. 🚨🟣🔵 #AVFC

Bayer Leverkusen rejected but told the negotiations are still ongoing, deal ON.

Diaby wants the move, he already said yes to Villa and Leverkusen are aware of that.","","https://pbs.twimg.com/media/F073gLoXoAA_JcX?format=jpg&name=small","13K","803","280"
"2023-07-20T17:15:20.000Z","text","Moussa Diaby has just said yes to Aston Villa. More to follow. 🟣🔵 #AVFC","","","26K","2.3K","761"
"2023-07-20T16:42:45.000Z","image","André Onana says goodbye to Inter fans and finally announces his move to Man United. 🔴✨ #MUFC","","https://pbs.twimg.com/media/F1foanMXwAwS70X?format=jpg&name=small","46K","4.3K","395"
"2023-07-20T16:40:20.000Z","image","Big, big confidence on Villa side to get Moussa Diaby deal done. 🟣🔵 #AVFCAston Villa remain optimistic on Moussa Diaby deal despite Al Nassr new bid sent earlier today. 🟣🔵 #AVFC

Villa got green light from Diaby last week as he’s excited about Premier League and Unai Emery’s project.

Villa, pushing to win the race with Al Nassr.","","https://pbs.twimg.com/media/F1fJI8bacAEYczg?format=jpg&name=small","16K","1.2K","464"
"2023-07-20T16:30:52.000Z","image","Matt Doherty ✖️ Wolves, until 2026.","","https://pbs.twimg.com/media/F1flsmLXwAYlJjh?format=jpg&name=small","38K","1.2K","212"
